Record_ID,Common_Name,Scientific_Name,Habitat_Type,IUCN_Status,Location,Latitude,Longitude,Biome,Obs_Depth_m,Water_Temp_C,Observation_Year
106089,Lobster,Homarus americanus,Marine,Least Concern,Southern Ocean,2.2265,55.5926,Ocean Floor,60.8,25.8,2021
106097,Blobfish,Psychrolutes marcidus,Marine,Least Concern,Atlantic Ocean,1.8765,143.8998,Deep Ocean,825.1,2.8,2014
106105,Hagfish,Myxine glutinosa,Marine,Least Concern,Pacific Ocean,32.1048,-125.3654,Deep Ocean,256.2,1.3,2018
106113,Beluga Sturgeon,Huso huso,Freshwater/Marine,Critically Endangered,Danube Delta,44.6964,35.6086,River/Sea,22.4,16.2,2024
106121,Flying Fish,Exocoetus volitans,Marine,Least Concern,Pacific Ocean,-66.9006,118.7034,Ocean,184.8,28.5,2006
106129,Mandarin Dragonet,Synchiropus splendidus,Marine,Least Concern,Great Barrier Reef,3.3556,-153.5702,Coral Reef,13.6,24.7,2004
106137,Clown Triggerfish,Balistoides conspicillum,Marine,Least Concern,Caribbean Sea,0.5833,108.3688,Coral Reef,25.5,29.3,2004
106145,Grouper (Giant),Epinephelus lanceolatus,Marine,Vulnerable,Maldives,-17.5998,162.004,Coral Reef,70.9,24.6,2002
106153,Blue Whale,Balaenoptera musculus,Marine,Endangered,Indian Ocean,58.5045,14.1352,Ocean,435.4,1.5,2001
106161,Bottlenose Dolphin,Tursiops truncatus,Marine,Least Concern,Pacific Ocean,-1.7402,68.4732,Ocean,299.5,4.2,2021
106169,Sea Otter,Enhydra lutris,Marine,Endangered,Bay of Bengal,-9.014,-97.4283,Coast,14.8,29.3,2003
106177,Horseshoe Crab,Limulus polyphemus,Marine,Vulnerable,North Sea,34.0556,-82.1002,Coast,15.7,29.3,2015
106185,Amazon River Dolphin,Inia geoffrensis,Freshwater,Endangered,Yangtze River,29.6936,-7.3701,River,7.4,16.8,2019
106193,Dumbo Octopus,Grimpoteuthis boylei,Marine,Least Concern,Atlantic Ocean,43.3743,115.9371,Deep Ocean,3357.6,5.7,2011
106201,Stonefish,Synanceia verrucosa,Marine,Least Concern,Great Barrier Reef,4.9131,-116.1786,Coral Reef,21.4,27.2,2017
106209,Puffer Fish,Arothron stellatus,Marine,Least Concern,Caribbean Sea,-22.0298,6.8577,Coral Reef,22.3,23.4,2013
106217,Leatherback Sea Turtle,Dermochelys coriacea,Marine,Vulnerable,Atlantic Ocean,14.1859,-34.9971,Ocean,341.6,2.5,2005
106225,Dragonfish,Stomias boa,Marine,Least Concern,Pacific Ocean,-40.9504,37.1818,Deep Ocean,1482.3,6.0,2016
106233,Pacific Viperfish,Chauliodus macouni,Marine,Least Concern,Indian Ocean,-5.623,-84.6046,Deep Ocean,3142.9,1.0,2013
106241,Albacore Tuna,Thunnus alalunga,Marine,Near Threatened,Pacific Ocean,-4.1643,-4.2892,Ocean,133.3,29.6,2020
106249,Surgeonfish (Blue Tang),Acanthurus coeruleus,Marine,Least Concern,Great Barrier Reef,-25.9195,-114.6884,Coral Reef,13.4,24.2,2010
106257,Nile Tilapia,Oreochromis niloticus,Freshwater,Least Concern,Lake Victoria,10.6976,80.2178,Lake/River,5.4,22.1,2007
106265,Giant Pacific Octopus,Enteroctopus dofleini,Marine,Least Concern,Arctic Ocean,4.3197,68.0161,Ocean,77.8,25.8,2007
106273,Axolotl,Ambystoma mexicanum,Freshwater,Critically Endangered,Indian Ocean,69.708,75.1171,Lake,1.4,26.4,2008
106281,Piranha,Pygocentrus nattereri,Freshwater,Least Concern,Yangtze River,-19.4065,-56.3461,River,0.0,16.0,2017
106289,Vampire Squid,Vampyroteuthis infernalis,Marine,Least Concern,Atlantic Ocean,8.8829,52.2829,Deep Ocean,722.3,3.5,2021
106297,Sailfish,Istiophorus platypterus,Marine,Least Concern,Atlantic Ocean,59.1904,-31.3358,Ocean,218.0,5.8,2013
106305,Alligator Gar,Atractosteus spatula,Freshwater,Least Concern,Yangtze River,-27.2931,148.6694,River,0.0,27.3,2020
106313,Harbor Seal,Phoca vitulina,Marine,Least Concern,Mediterranean Sea,7.1163,-24.8109,Coast,500.0,2.7,2008
106321,Cone Snail,Conus geographus,Marine,Least Concern,Great Barrier Reef,-15.9041,-5.5028,Coral Reef,34.9,20.4,2009
106329,Bowhead Whale,Balaena mysticetus,Marine,Least Concern,Arctic Ocean,85.153,62.907,Arctic,500.0,5.6,2020
106337,Fire Coral,Millepora alcicornis,Marine,Near Threatened,Maldives,11.3062,143.1872,Coral Reef,31.8,20.2,2014
106345,Mahi-Mahi,Coryphaena hippurus,Marine,Least Concern,Arctic Ocean,77.7254,101.0733,Ocean,135.7,21.4,2010
106353,African Clawed Frog,Xenopus laevis,Freshwater,Least Concern,Indian Ocean,45.6156,-140.3657,Pond,1.2,26.7,2010
106361,Manta Ray,Mobula birostris,Marine,Vulnerable,Pacific Ocean,-40.9555,-141.6506,Ocean,613.1,5.4,2005
106369,Humpback Whale,Megaptera novaeangliae,Marine,Least Concern,Southern Ocean,-39.3663,35.6242,Ocean,106.1,19.1,2012
106377,Mantis Shrimp,Odontodactylus scyllarus,Marine,Least Concern,Caribbean Sea,-5.1395,166.2555,Coral Reef,18.0,20.3,2024
106385,Beluga Whale,Delphinapterus leucas,Marine,Least Concern,Arctic Ocean,68.786,-11.2867,Arctic,517.0,5.9,2016
106393,Krill,Euphausia superba,Marine,Least Concern,Indian Ocean,1.8681,74.5525,Ocean,1291.7,4.3,2023
106401,Goblin Shark,Mitsukurina owstoni,Marine,Least Concern,Indian Ocean,-32.0624,119.7669,Deep Ocean,460.1,5.4,2013
106409,Lamprey,Petromyzon marinus,Freshwater/Marine,Least Concern,Pacific Northwest,39.9107,-170.742,River/Ocean,15.5,23.0,2016
106417,Common Frog,Rana temporaria,Freshwater,Least Concern,Atlantic Ocean,-70.8504,47.4446,Pond,0.1,25.3,2002
106425,Mudskipper,Periophthalmus barbarus,Brackish,Least Concern,Sundarbans,21.8869,119.1232,Mangrove,0.0,19.5,2006
106433,Remora,Remora remora,Marine,Least Concern,Indian Ocean,-53.4539,-4.6933,Ocean,93.6,25.5,2017
106441,Seahorse (Lined),Hippocampus erectus,Marine,Vulnerable,Florida Bay,35.5503,121.4216,Sea Grass,24.8,29.9,2009
106449,Parrotfish,Scarus gibbus,Marine,Least Concern,Caribbean Sea,-8.0221,-57.447,Coral Reef,13.2,28.2,2022
106457,Clownfish,Amphiprion ocellaris,Marine,Least Concern,Maldives,7.0572,94.9734,Coral Reef,9.9,24.8,2010
106465,Saltwater Crocodile,Crocodylus porosus,Brackish/Marine,Least Concern,Ganges Delta,-9.3606,123.3687,Estuary,3.1,18.8,2004
106473,Manatee,Trichechus manatus,Freshwater/Marine,Vulnerable,Indian Ocean,-1.8617,132.5897,Coastal,5.9,23.8,2016
106481,Coelacanth,Latimeria chalumnae,Marine,Critically Endangered,Atlantic Ocean,30.9778,-150.0972,Deep Ocean,224.5,5.9,2011
106489,Dugong,Dugong dugon,Marine,Vulnerable,Bay of Bengal,-38.6809,-4.7233,Coast,16.5,25.5,2008
106497,Japanese Spider Crab,Macrocheira kaempferi,Marine,Not Evaluated,Indian Ocean,-16.6661,-95.7336,Deep Ocean,511.9,1.9,2019
106505,Archerfish,Toxotes jaculatrix,Brackish/Freshwater,Least Concern,Sundarbans,-8.8262,108.7015,Mangrove,2.6,17.6,2003
106513,Barracuda,Sphyraena barracuda,Marine,Least Concern,Indian Ocean,-26.2027,155.2061,Ocean,88.4,25.2,2023
106521,Marine Iguana,Amblyrhynchus cristatus,Marine,Vulnerable,Galápagos Islands,-0.9528,-90.4165,Galapagos,12.9,28.0,2013
106529,Giant Moray Eel,Gymnothorax javanicus,Marine,Least Concern,Maldives,25.1723,-96.7823,Coral Reef,41.6,24.6,2023
106537,Nile Crocodile,Crocodylus niloticus,Freshwater,Least Concern,Amazon River,-10.7824,-10.0682,River,3.3,27.2,2009
106545,Blue Marlin,Makaira nigricans,Marine,Vulnerable,Arctic Ocean,-3.9909,147.0503,Ocean,979.8,5.8,2017
106553,Wobbegong,Orectolobus maculatus,Marine,Least Concern,Mediterranean Sea,15.0096,-34.0204,Coast,64.3,28.5,2001
106561,Electric Eel,Electrophorus electricus,Freshwater,Least Concern,Amazon River,52.4522,-31.8818,River,4.5,14.2,2016
106569,Giant Squid,Architeuthis dux,Marine,Least Concern,Indian Ocean,29.874,-110.3277,Deep Ocean,536.1,1.7,2013
106577,Whale Shark,Rhincodon typus,Marine,Endangered,Atlantic Ocean,-75.0325,-11.2003,Ocean,1381.4,2.7,2000
106585,Leafy Sea Dragon,Phycodurus eques,Marine,Least Concern,Gulf of Mexico,-2.0164,-28.7085,Coast,27.6,22.2,2009
106593,Chambered Nautilus,Nautilus pompilius,Marine,Near Threatened,Indian Ocean,43.096,149.2795,Ocean,376.5,3.7,2017
106601,Oarfish,Regalecus glesne,Marine,Least Concern,Atlantic Ocean,-44.3145,8.7988,Deep Ocean,806.2,3.5,2011
106609,Lungfish,Protopterus aethiopicus,Freshwater,Least Concern,Okavango Delta,-20.4384,-26.0309,Swamp,4.4,21.8,2008
106617,Southern Elephant Seal,Mirounga leonina,Marine,Least Concern,Southern Ocean,-57.3174,-41.5736,Sub-Antarctic,231.6,2.7,2016
106625,Pistol Shrimp,Alpheus heterochaelis,Marine,Least Concern,Maldives,29.4784,-17.5209,Coral Reef,17.3,19.6,2005
106633,Ribbon Eel,Rhinomuraena quaesita,Marine,Least Concern,Great Barrier Reef,-3.6246,160.7731,Coral Reef,24.4,20.4,2010
106641,Sea Angel,Clione limacina,Marine,Least Concern,Arctic Ocean,66.8986,148.3448,Arctic,385.9,4.1,2017
106649,Wrasse (Napoleon),Cheilinus undulatus,Marine,Endangered,Maldives,11.9578,145.5823,Coral Reef,23.3,22.0,2011
106657,Great White Shark,Carcharodon carcharias,Marine,Vulnerable,Atlantic Ocean,60.7186,139.3341,Ocean,770.7,1.5,2022
106665,Killer Whale,Orcinus orca,Marine,Data Deficient,Arctic Ocean,51.9028,164.2167,Ocean,51.7,25.0,2002
106673,Narwhal,Monodon monoceros,Marine,Least Concern,Arctic Ocean,68.032,98.3688,Arctic,1302.9,2.5,2021
106681,Giant Clam,Tridacna gigas,Marine,Vulnerable,Great Barrier Reef,14.9123,95.4247,Coral Reef,7.5,29.0,2019
106689,Walrus,Odobenus rosmarus,Marine,Vulnerable,Arctic Ocean,83.0771,76.3135,Arctic,34.4,2.3,2003
106697,Box Jellyfish,Chironex fleckeri,Marine,Least Concern,North Sea,-11.0512,96.2502,Coast,24.5,22.1,2002
106705,Frilled Shark,Chlamydoselachus anguineus,Marine,Near Threatened,Pacific Ocean,58.9685,-20.4518,Deep Ocean,879.5,3.6,2004
106713,Barreleye Fish,Macropinna microstoma,Marine,Least Concern,Indian Ocean,-25.8179,-38.3492,Deep Ocean,239.3,1.2,2007
106721,Hellbender,Cryptobranchus alleganiensis,Freshwater,Near Threatened,Mississippi River,30.2054,-142.5726,River,0.9,14.1,2002
106729,Spotted Eagle Ray,Aetobatus narinari,Marine,Vulnerable,Southern Ocean,18.3995,137.7417,Ocean,37.3,27.1,2012
106737,Yellowfin Tuna,Thunnus albacares,Marine,Near Threatened,Atlantic Ocean,-52.1083,-70.6974,Ocean,257.7,3.7,2004
106745,Tuna (Bigeye),Thunnus obesus,Marine,Vulnerable,Arctic Ocean,-74.4773,-56.2133,Ocean,55.2,23.1,2012
106753,Triggerfish (Titan),Balistoides viridescens,Marine,Least Concern,Great Barrier Reef,-27.5377,-25.6662,Coral Reef,10.5,25.8,2002
106761,Atlantic Salmon,Salmo salar,Freshwater/Marine,Least Concern,Baltic Sea,30.2323,64.3241,River/Ocean,44.7,19.9,2010
106769,Green Sea Turtle,Chelonia mydas,Marine,Endangered,Southern Ocean,-36.7226,156.5796,Ocean,20.4,23.0,2007
106777,Chinese Giant Salamander,Andrias davidianus,Freshwater,Critically Endangered,Amazon River,32.6731,-160.7921,River,0.9,20.2,2003
106785,Anglerfish,Melanocetus johnsonii,Marine,Least Concern,Indian Ocean,20.718,64.818,Deep Ocean,621.3,3.4,2005
106793,Sea Cucumber,Holothuria scabra,Marine,Least Concern,Indian Ocean,39.3056,55.9138,Ocean Floor,15.6,23.7,2006
106801,Bluefin Tuna,Thunnus thynnus,Marine,Endangered,Pacific Ocean,-11.9937,91.4102,Ocean,599.3,1.9,2016
106809,Arapaima,Arapaima gigas,Freshwater,Data Deficient,Yangtze River,34.0078,-92.231,River,3.8,27.7,2008
106817,Rainbow Trout,Oncorhynchus mykiss,Freshwater,Least Concern,Mississippi River,-26.8507,31.3947,River,3.6,28.8,2022
106825,Brine Shrimp,Artemia salina,Marine/Hypersaline,Least Concern,Great Salt Lake,18.3998,-9.9361,Salt Lake,4.2,25.9,2008
106833,Sperm Whale,Physeter macrocephalus,Marine,Vulnerable,Indian Ocean,25.1608,156.7868,Ocean,1128.1,4.3,2006
106841,Loggerhead Sea Turtle,Caretta caretta,Marine,Vulnerable,Pacific Ocean,50.1749,65.1745,Ocean,19.2,28.9,2015
106849,Wahoo,Acanthocybium solandri,Marine,Least Concern,Southern Ocean,-9.7983,134.2272,Ocean,127.2,28.1,2008
106857,Fangtooth Fish,Anoplogaster cornuta,Marine,Least Concern,Indian Ocean,-12.4297,138.3661,Deep Ocean,1979.9,4.3,2021
106865,Seahorse,Hippocampus kuda,Marine,Vulnerable,Maldives,28.4581,169.7302,Coral Reef,8.3,21.6,2018
106873,Hammerhead Shark,Sphyrna lewini,Marine,Critically Endangered,Indian Ocean,-16.1087,-120.092,Ocean,393.8,3.7,2023
106881,Ocean Sunfish,Mola mola,Marine,Vulnerable,Pacific Ocean,-38.6879,8.0249,Ocean,208.3,5.5,2018
106889,Swordfish,Xiphias gladius,Marine,Least Concern,Southern Ocean,-5.16,-29.4651,Ocean,275.2,3.1,2010
106897,Lobster,Homarus americanus,Marine,Least Concern,Atlantic Ocean,58.153,-121.9092,Ocean Floor,343.4,3.7,2022
106905,Blobfish,Psychrolutes marcidus,Marine,Least Concern,Indian Ocean,-42.9091,0.1249,Deep Ocean,818.6,3.9,2007
106913,Hagfish,Myxine glutinosa,Marine,Least Concern,Atlantic Ocean,-59.9281,-60.7249,Deep Ocean,203.1,1.4,2017
106921,Beluga Sturgeon,Huso huso,Freshwater/Marine,Critically Endangered,Caspian Sea,45.9438,40.718,River/Sea,24.0,13.5,2010
106929,Flying Fish,Exocoetus volitans,Marine,Least Concern,Southern Ocean,2.4968,-77.3029,Ocean,170.5,22.4,2017
106937,Mandarin Dragonet,Synchiropus splendidus,Marine,Least Concern,Maldives,5.7238,-56.6592,Coral Reef,7.1,28.5,2023
106945,Clown Triggerfish,Balistoides conspicillum,Marine,Least Concern,Great Barrier Reef,-12.6265,-117.13,Coral Reef,41.1,19.0,2023
106953,Grouper (Giant),Epinephelus lanceolatus,Marine,Vulnerable,Caribbean Sea,-15.7886,-108.0435,Coral Reef,39.7,26.3,2003
106961,Blue Whale,Balaenoptera musculus,Marine,Endangered,Pacific Ocean,30.7004,-179.3727,Ocean,307.8,2.5,2009
106969,Bottlenose Dolphin,Tursiops truncatus,Marine,Least Concern,Southern Ocean,42.4632,64.1141,Ocean,325.1,5.1,2023
106977,Sea Otter,Enhydra lutris,Marine,Endangered,North Sea,-19.2892,30.0337,Coast,13.6,27.5,2004
106985,Horseshoe Crab,Limulus polyphemus,Marine,Vulnerable,Gulf of Mexico,38.4462,41.8606,Coast,15.7,21.5,2009
106993,Amazon River Dolphin,Inia geoffrensis,Freshwater,Endangered,Amazon River,-16.3759,-126.4508,River,25.1,21.4,2009
107001,Dumbo Octopus,Grimpoteuthis boylei,Marine,Least Concern,Indian Ocean,-30.2331,129.4691,Deep Ocean,2791.3,2.9,2016
107009,Stonefish,Synanceia verrucosa,Marine,Least Concern,Maldives,-25.5331,-171.2116,Coral Reef,10.5,22.1,2021
107017,Puffer Fish,Arothron stellatus,Marine,Least Concern,Great Barrier Reef,-3.8655,112.7038,Coral Reef,1.0,19.6,2005
107025,Leatherback Sea Turtle,Dermochelys coriacea,Marine,Vulnerable,Arctic Ocean,4.4831,39.1541,Ocean,680.5,5.6,2020
107033,Dragonfish,Stomias boa,Marine,Least Concern,Atlantic Ocean,11.4409,63.0802,Deep Ocean,1282.6,3.6,2009
107041,Pacific Viperfish,Chauliodus macouni,Marine,Least Concern,Pacific Ocean,-0.6055,152.567,Deep Ocean,1826.1,2.1,2007
107049,Albacore Tuna,Thunnus alalunga,Marine,Near Threatened,Southern Ocean,-44.9995,-12.8578,Ocean,305.3,2.5,2001
107057,Surgeonfish (Blue Tang),Acanthurus coeruleus,Marine,Least Concern,Maldives,25.2891,-151.6034,Coral Reef,17.2,20.6,2015
107065,Nile Tilapia,Oreochromis niloticus,Freshwater,Least Concern,Lake Victoria,9.7076,26.3431,Lake/River,8.5,22.7,2022
107073,Giant Pacific Octopus,Enteroctopus dofleini,Marine,Least Concern,Indian Ocean,77.5915,-22.007,Ocean,290.3,1.1,2002
107081,Axolotl,Ambystoma mexicanum,Freshwater,Critically Endangered,Pacific Ocean,-21.1121,162.7123,Lake,5.0,23.1,2018
107089,Piranha,Pygocentrus nattereri,Freshwater,Least Concern,Amazon River,-21.1182,-93.1452,River,3.5,25.9,2022
107097,Vampire Squid,Vampyroteuthis infernalis,Marine,Least Concern,Indian Ocean,59.5207,51.4313,Deep Ocean,749.1,3.1,2006
107105,Sailfish,Istiophorus platypterus,Marine,Least Concern,Arctic Ocean,71.4359,132.5518,Ocean,99.1,18.6,2016
107113,Alligator Gar,Atractosteus spatula,Freshwater,Least Concern,Amazon River,1.9732,119.6243,River,0.0,16.1,2024
107121,Harbor Seal,Phoca vitulina,Marine,Least Concern,California Coast,28.319,146.7229,Coast,321.6,5.5,2013
107129,Cone Snail,Conus geographus,Marine,Least Concern,Maldives,-22.8274,175.5662,Coral Reef,44.1,28.7,2014
107137,Bowhead Whale,Balaena mysticetus,Marine,Least Concern,Arctic Ocean,73.3827,54.6799,Arctic,379.9,1.7,2016
107145,Fire Coral,Millepora alcicornis,Marine,Near Threatened,Caribbean Sea,-20.6139,170.2213,Coral Reef,36.8,18.4,2000
107153,Mahi-Mahi,Coryphaena hippurus,Marine,Least Concern,Indian Ocean,-80.698,79.6239,Ocean,188.1,28.3,2014
107161,African Clawed Frog,Xenopus laevis,Freshwater,Least Concern,Pacific Ocean,49.2972,-174.431,Pond,0.0,17.1,2009
107169,Manta Ray,Mobula birostris,Marine,Vulnerable,Southern Ocean,-16.6419,-86.2722,Ocean,533.9,4.8,2021
107177,Humpback Whale,Megaptera novaeangliae,Marine,Least Concern,Atlantic Ocean,49.3745,-1.4526,Ocean,135.2,29.3,2018
107185,Mantis Shrimp,Odontodactylus scyllarus,Marine,Least Concern,Great Barrier Reef,22.9219,-78.5514,Coral Reef,26.7,21.2,2000
107193,Beluga Whale,Delphinapterus leucas,Marine,Least Concern,Arctic Ocean,66.3349,-71.4371,Arctic,863.7,1.4,2022
107201,Krill,Euphausia superba,Marine,Least Concern,Pacific Ocean,5.6467,6.0038,Ocean,463.1,5.7,2001
107209,Goblin Shark,Mitsukurina owstoni,Marine,Least Concern,Pacific Ocean,-34.909,-10.1239,Deep Ocean,603.5,1.3,2017
107217,Lamprey,Petromyzon marinus,Freshwater/Marine,Least Concern,Baltic Sea,41.2282,-158.7792,River/Ocean,8.6,27.2,2024
107225,Common Frog,Rana temporaria,Freshwater,Least Concern,Arctic Ocean,14.976,80.3974,Pond,0.0,21.7,2011
107233,Mudskipper,Periophthalmus barbarus,Brackish,Least Concern,Sundarbans,28.209,81.5604,Mangrove,1.0,29.3,2010
107241,Remora,Remora remora,Marine,Least Concern,Pacific Ocean,-73.5388,90.3683,Ocean,105.6,23.7,2023
107249,Seahorse (Lined),Hippocampus erectus,Marine,Vulnerable,Florida Bay,-10.278,4.9471,Sea Grass,68.2,19.1,2007
107257,Parrotfish,Scarus gibbus,Marine,Least Concern,Great Barrier Reef,22.1777,32.1349,Coral Reef,25.0,19.0,2020
107265,Clownfish,Amphiprion ocellaris,Marine,Least Concern,Caribbean Sea,-2.6945,12.0897,Coral Reef,9.2,18.1,2005
107273,Saltwater Crocodile,Crocodylus porosus,Brackish/Marine,Least Concern,Ganges Delta,-0.9888,63.1505,Estuary,0.0,28.6,2022
107281,Manatee,Trichechus manatus,Freshwater/Marine,Vulnerable,Pacific Ocean,62.0092,93.2399,Coastal,2.3,18.2,2023
107289,Coelacanth,Latimeria chalumnae,Marine,Critically Endangered,Indian Ocean,42.5577,-95.9148,Deep Ocean,276.7,1.4,2019
107297,Dugong,Dugong dugon,Marine,Vulnerable,North Sea,29.5191,60.1477,Coast,12.8,23.4,2003
107305,Japanese Spider Crab,Macrocheira kaempferi,Marine,Not Evaluated,Pacific Ocean,-18.3516,-23.4597,Deep Ocean,88.3,29.0,2016
107313,Archerfish,Toxotes jaculatrix,Brackish/Freshwater,Least Concern,Sundarbans,-26.1899,72.9192,Mangrove,1.9,19.2,2003
107321,Barracuda,Sphyraena barracuda,Marine,Least Concern,Pacific Ocean,-89.2177,52.3007,Ocean,58.1,27.4,2022
107329,Marine Iguana,Amblyrhynchus cristatus,Marine,Vulnerable,Galápagos Islands,1.7458,-90.6636,Galapagos,17.6,29.9,2002
107337,Giant Moray Eel,Gymnothorax javanicus,Marine,Least Concern,Caribbean Sea,11.2564,-53.0867,Coral Reef,21.5,25.6,2015
107345,Nile Crocodile,Crocodylus niloticus,Freshwater,Least Concern,Mississippi River,-5.0576,168.6064,River,0.3,29.0,2021
107353,Blue Marlin,Makaira nigricans,Marine,Vulnerable,Indian Ocean,70.1729,-149.2255,Ocean,127.1,24.2,2022
107361,Wobbegong,Orectolobus maculatus,Marine,Least Concern,California Coast,1.5085,-86.0182,Coast,52.6,21.2,2019
107369,Electric Eel,Electrophorus electricus,Freshwater,Least Concern,Mississippi River,41.8789,130.5095,River,3.7,13.7,2005
107377,Giant Squid,Architeuthis dux,Marine,Least Concern,Pacific Ocean,31.2074,-170.7118,Deep Ocean,619.4,3.2,2023
107385,Whale Shark,Rhincodon typus,Marine,Endangered,Arctic Ocean,85.1408,-12.0172,Ocean,1800.0,1.5,2014
107393,Leafy Sea Dragon,Phycodurus eques,Marine,Least Concern,Mediterranean Sea,-32.7517,-1.4218,Coast,42.6,20.6,2018
107401,Chambered Nautilus,Nautilus pompilius,Marine,Near Threatened,Pacific Ocean,-77.146,-113.2595,Ocean,393.8,3.2,2006
107409,Oarfish,Regalecus glesne,Marine,Least Concern,Indian Ocean,-9.6738,-92.1963,Deep Ocean,754.6,4.8,2014
107417,Lungfish,Protopterus aethiopicus,Freshwater,Least Concern,Okavango Delta,-8.9941,-64.7477,Swamp,5.0,24.6,2001
107425,Southern Elephant Seal,Mirounga leonina,Marine,Least Concern,Southern Ocean,-77.1348,-151.1716,Sub-Antarctic,922.0,1.1,2021
107433,Pistol Shrimp,Alpheus heterochaelis,Marine,Least Concern,Caribbean Sea,-5.8684,-111.776,Coral Reef,25.5,26.1,2014
107441,Ribbon Eel,Rhinomuraena quaesita,Marine,Least Concern,Maldives,22.2873,-3.0249,Coral Reef,46.1,22.1,2004
107449,Sea Angel,Clione limacina,Marine,Least Concern,Arctic Ocean,82.51,162.8606,Arctic,378.4,3.2,2021
107457,Wrasse (Napoleon),Cheilinus undulatus,Marine,Endangered,Caribbean Sea,-25.601,33.3661,Coral Reef,62.0,20.0,2000
107465,Great White Shark,Carcharodon carcharias,Marine,Vulnerable,Arctic Ocean,64.4837,-66.3178,Ocean,295.6,2.8,2022
107473,Killer Whale,Orcinus orca,Marine,Data Deficient,Indian Ocean,-24.8394,99.5434,Ocean,25.1,24.7,2008
107481,Narwhal,Monodon monoceros,Marine,Least Concern,Arctic Ocean,82.4768,13.2596,Arctic,514.5,2.5,2020
107489,Giant Clam,Tridacna gigas,Marine,Vulnerable,Maldives,23.8497,34.7797,Coral Reef,12.5,24.6,2003
107497,Walrus,Odobenus rosmarus,Marine,Vulnerable,Arctic Ocean,87.1884,-69.0191,Arctic,11.1,-0.6,2022
107505,Box Jellyfish,Chironex fleckeri,Marine,Least Concern,Gulf of Mexico,-29.3973,62.3492,Coast,16.6,23.5,2018
107513,Frilled Shark,Chlamydoselachus anguineus,Marine,Near Threatened,Atlantic Ocean,-28.7076,128.3874,Deep Ocean,867.4,4.4,2003
107521,Barreleye Fish,Macropinna microstoma,Marine,Least Concern,Pacific Ocean,-1.7536,-15.0891,Deep Ocean,415.1,1.4,2013
107529,Hellbender,Cryptobranchus alleganiensis,Freshwater,Near Threatened,Yangtze River,43.8332,42.4496,River,0.8,18.2,2015
107537,Spotted Eagle Ray,Aetobatus narinari,Marine,Vulnerable,Atlantic Ocean,7.7268,102.6687,Ocean,59.1,20.6,2011
107545,Yellowfin Tuna,Thunnus albacares,Marine,Near Threatened,Arctic Ocean,-24.4353,87.3645,Ocean,627.5,3.2,2004
107553,Tuna (Bigeye),Thunnus obesus,Marine,Vulnerable,Indian Ocean,-56.5294,-62.6438,Ocean,289.0,2.2,2008
107561,Triggerfish (Titan),Balistoides viridescens,Marine,Least Concern,Maldives,-3.8578,-152.8063,Coral Reef,33.5,22.6,2012
